titulo,endereco,preco,area,quartos,banheiros,vagas,bairro,latitude,longitude,dist_escola,qtd_escola_500m,dist_hospital,qtd_hospital_500m,dist_parque,qtd_parque_500m,dist_farmacia,qtd_farmacia_500m,score_educacao,score_lazer,score_saude
Apartamento em Santo Antonio,"Av. Vicente Machado, 2342 - Santo Antonio",170178,79,2,2,1,Santo Antonio,-25.060666656636737,-50.1202898947811,699.5186909628529,0,1664.8568206399295,0,1002.077090400996,0,3692.7362313770523,0,1.2507524981007128,0.9073775407454893,0.566618202850815
Apartamento em Jardim Carvalho,"Av. Vicente Machado, 1679 - Jardim Carvalho",217467,67,2,1,1,Jardim Carvalho,-25.07076006721132,-50.15375867335933,576.2318458811924,0,1656.0532864758393,0,417.683361228287,2,815.3718451756192,0,1.4787827667253794,2.931682713594154,0.5694588015645381
Apartamento em Jardim Carvalho,"Rua Paula Xavier, 1409 - Jardim Carvalho",541026,59,2,1,1,Jardim Carvalho,-25.075422542416234,-50.152739686233645,399.6300691221124,2,1775.386896972178,0,224.4298294138326,3,403.3753373212126,1,3.001480819112979,4.582330628496035,0.5332233053427563
Apartamento em Neves,"Av. Carlos Cavalcanti, 1734 - Neves",96355,68,3,1,1,Neves,-25.0503075090973,-50.142121009082025,238.3766120762786,3,881.7958182279418,0,989.9935717348812,0,1513.3627005118603,0,4.455286991804785,0.9174366032346012,1.0185417185875931
Apartamento em Jardim Sabara,"Rua do Rosario, 2034 - Jardim Sabara",41915,50,2,1,1,Jardim Sabara,-25.05056012769125,-50.17470591962288,382.41523659301157,1,1455.5834837478794,0,688.1950051556906,0,1905.0206380931313,0,2.572903018284324,1.2687215644083814,0.6428456013114078
Apartamento em Orfãs,"Av. Carlos Cavalcanti, 73 - Orfãs",231478,41,1,1,0,Orfãs,-25.06961257156114,-50.172457819625066,133.27015265754682,1,1522.3842350740022,0,112.50856649741462,2,1229.5885377893671,0,4.7868750614145394,5.7056926526873255,0.6163767980366173
Apartamento em Estrela,"Rua Paula Xavier, 2281 - Estrela",63757,42,2,1,0,Estrela,-25.10536445909167,-50.154947871840015,346.86291718251,1,586.1560013058265,0,420.2492975836534,2,1320.5898272915376,0,2.737822745071449,2.9221554063495976,1.4573945255844087
Apartamento em Santa Paula,"Av. Vicente Machado, 149 - Santa Paula",244620,76,2,2,1,Santa Paula,-25.131830903211466,-50.17717069403575,523.5353241985582,0,2414.000933959513,0,877.2962205046075,0,4617.70988671298,0,1.6037583777395754,1.0232312158985633,0.39777232637102294
Apartamento em Vila Estrela,"Av. Vicente Machado, 309 - Vila Estrela",499271,118,4,2,2,Vila Estrela,-25.111461017490672,-50.15196628979147,466.0690726313055,2,1308.6810135958726,0,384.43543303876476,1,2033.7333026048557,0,2.766568866501782,2.5642585818448578,0.7098839200276774
Apartamento em Jardim Carvalho,"Av. Carlos Cavalcanti, 1739 - Jardim Carvalho",1303710,184,6,3,2,Jardim Carvalho,-25.077127296462656,-50.15524903049557,184.65835669108026,1,1488.2154574391195,0,294.82537502023746,3,94.69232566560677,1,4.0129831128942755,4.032765276164794,0.6296374936511614
Apartamento em Chapada,"Rua Comendador Miró, 2291 - Chapada",69087,30,2,1,0,Chapada,-25.03703458803305,-50.172163210835095,909.5832392149828,0,2564.23657394489,0,2146.528939159062,0,2527.2247751579985,0,0.9905077275030493,0.44513114546137467,0.37534204348802136
Apartamento em Ronda,"Rua Balduino Taques, 1389 - Ronda",88478,48,1,1,0,Ronda,-25.10220186391768,-50.18559495701699,151.9567656821765,1,1596.5463890416397,0,1612.786870732634,0,2541.890821217414,0,4.46893489759041,0.5838438028032386,0.5894327478807632
Apartamento em Neves,"Rua do Rosario, 451 - Neves",116935,51,2,1,1,Neves,-25.051205245790147,-50.13969732815561,25.65633536163873,3,647.7680265165335,0,729.918435832151,0,1721.228950601104,0,9.458213942194014,1.204937686433378,1.3373131299267842
Apartamento em Oficinas,"Rua Paula Xavier, 1848 - Oficinas",448032,97,4,2,1,Oficinas,-25.119956763948004,-50.1427556219693,109.93427840911899,1,1335.4433716175613,0,433.35615916543867,1,3223.2767167254415,0,5.263395513957966,2.374919756368307,0.6966488680588826
Apartamento em Vila Estrela,"Rua Comendador Miró, 1794 - Vila Estrela",659206,139,3,3,2,Vila Estrela,-25.11610192093837,-50.14829907713993,258.18687819746646,1,1277.9629902092743,0,365.3383816664694,2,2624.7065872675958,0,3.291838732430353,3.14897382076845,0.7257088957433666
Apartamento em Contorno,"Rua Comendador Miró, 561 - Contorno",153237,55,2,1,1,Contorno,-25.12142643897604,-50.19965838627039,700.3793471829804,0,2141.3800393962433,0,1066.797324456928,0,4982.504268887661,0,1.2494075509564377,0.8570468744136333,0.4461537010338364
Apartamento em Estrela,"Rua do Rosario, 2096 - Estrela",299645,68,2,1,1,Estrela,-25.104157965310904,-50.16216173786152,229.93833215324588,1,303.4077648320816,4,320.41645238919136,1,1239.1828992289238,0,3.5308694157292755,2.8785938783248946,4.478881387958037
Apartamento em Uvaranas,"Rua Balduino Taques, 2441 - Uvaranas",145118,35,2,1,0,Uvaranas,-25.08623879988058,-50.12946069782456,399.26962867884515,1,1622.721613607211,0,691.050802615335,0,2781.1434913848484,0,2.5029257590656475,1.2641413126613954,0.5804768408902107
Apartamento em Chapada,"Av. Carlos Cavalcanti, 1563 - Chapada",108568,52,2,1,1,Chapada,-25.03865802173568,-50.17078610426627,693.7313288932147,0,2347.8787506308704,0,1939.37744742453,0,2299.6417085441612,0,1.259872155222105,0.4903457186225486,0.4085169658596361
Apartamento em Neves,"Rua do Rosario, 2969 - Neves",225273,79,2,2,1,Neves,-25.054934518301035,-50.135511056938775,566.5801678586081,0,123.25288244125191,1,403.00782973692174,1,2099.218100683223,0,1.5001946475733063,2.4880406245823457,4.979225482175559
Apartamento em Boa Vista,"Rua Balduino Taques, 961 - Boa Vista",86816,35,1,1,0,Boa Vista,-25.064852651214267,-50.15673198371567,223.84860866036612,1,958.4226427672023,0,550.9567375290937,0,1132.0500119211538,0,3.587862579174279,1.5362003991168556,0.9448021608698215
Apartamento em Contorno,"Rua Balduino Taques, 2320 - Contorno",215832,68,2,1,1,Contorno,-25.120203246288344,-50.198401322213904,763.9700406728444,0,2021.2039759090458,0,1058.2207950383377,0,4797.011000825918,0,1.157447542071271,0.8633932358008644,0.47143038168757356
Apartamento em Jardim Sabara,"Rua do Rosario, 2091 - Jardim Sabara",51111,54,2,1,1,Jardim Sabara,-25.04563668143155,-50.17221723886403,354.459919151148,2,1701.9396218162299,0,1190.005550130893,0,1888.3695774742464,0,3.200414069227108,0.7751904632491954,0.5549575512369662
Apartamento em Vila Estrela,"Av. Carlos Cavalcanti, 1314 - Vila Estrela",180420,69,2,1,1,Vila Estrela,-25.108566448259356,-50.150274161300544,387.22835255962326,1,1172.2052802455962,0,461.56048956610056,1,1766.0014908144346,0,2.5524257152658776,2.280752062476239,0.7860366683959623
Apartamento em Estrela,"Rua Balduino Taques, 872 - Estrela",220761,85,2,2,1,Estrela,-25.101766490390645,-50.15484346514544,470.00970544678523,1,413.84668374936473,3,553.0646162495713,0,923.104319832982,0,2.2543560933163054,1.5312420472920645,3.446105777511961
Apartamento em Vila Estrela,"Rua do Rosario, 2530 - Vila Estrela",274287,53,2,1,1,Vila Estrela,-25.114724892778423,-50.154919240923874,99.74368920546368,1,1300.73833788771,0,282.7275706621827,2,2360.0590007010646,0,5.506415992303833,3.6128245693662278,0.7139092098442763
Apartamento em Neves,"Rua Paula Xavier, 688 - Neves",112141,35,2,1,0,Neves,-25.047702746984356,-50.13691098085869,383.8079078003004,3,922.7794059735284,0,685.5392778597821,0,2106.0766014806422,0,3.56693603778954,1.2730108196811247,0.9777279383604269
Apartamento em Nova Russia,"Av. Carlos Cavalcanti, 1807 - Nova Russia",116091,42,1,1,0,Nova Russia,-25.07894103318328,-50.18172700540173,362.94081495862116,1,954.9500970867216,0,690.184546115129,0,1530.8521735676502,0,2.660103338672747,1.265527154278592,0.9479121360920597
Apartamento em Ronda,"Rua Paula Xavier, 1072 - Ronda",139069,63,2,1,1,Ronda,-25.098443750928723,-50.181130456220856,544.2764668666894,0,1462.7263770566167,0,1480.8111609880923,0,1944.7955772010512,0,1.5521287078252313,0.6325866268396954,0.639907289389645
Apartamento em Nova Russia,"Rua Comendador Miró, 1151 - Nova Russia",236289,81,2,2,1,Nova Russia,-25.08218869088921,-50.18049890866252,487.9595891548626,3,596.1496357861708,0,460.83756932669155,1,1443.383649105976,0,3.2007971609705477,2.2830474538297088,1.4364727762454217
Apartamento em Jardim Carvalho,"Rua do Rosario, 2093 - Jardim Carvalho",492538,101,4,2,2,Jardim Carvalho,-25.07364085852928,-50.15886267477854,348.8723785124602,1,1724.8978043674438,0,450.08793973103343,2,570.1059285496226,0,2.7278047121410056,2.817891154801452,0.5479758908179658
Apartamento em Estrela,"Rua Balduino Taques, 2221 - Estrela",214358,70,3,2,1,Estrela,-25.102557445111884,-50.15245140882667,316.0198742162107,1,663.7488171753272,0,718.381593285415,0,1062.8274592086316,0,2.9037313166444725,1.2219238655960882,1.3093309966730051
Apartamento em Olarias,"Rua Balduino Taques, 2010 - Olarias",151134,53,2,1,1,Olarias,-25.097324073568267,-50.14342789880753,359.2203318584435,2,1631.0921886612298,0,798.0991375699248,0,1323.620967192378,0,3.1776039313264857,1.1134628218281095,0.5776699857754932
Apartamento em Centro,"Rua Paula Xavier, 2349 - Centro",234026,102,3,2,2,Centro,-25.09244071361481,-50.16666092771128,337.02242338380825,1,550.896322132597,0,218.66254352986113,2,354.03944950891645,1,2.788212106502749,4.138115916991331,1.5363429873495054
Apartamento em Vila Estrela,"Rua do Rosario, 526 - Vila Estrela",377185,68,2,1,1,Vila Estrela,-25.10818387044206,-50.15162277494195,324.54790525961926,1,1044.3411457706509,0,338.79611200674924,1,1686.2011546672725,0,2.85544678848075,2.7789627634271716,0.873865283701352
Apartamento em Santo Antonio,"Rua Balduino Taques, 2943 - Santo Antonio",125161,85,2,2,1,Santo Antonio,-25.059639729077183,-50.11927195703361,832.4246131198742,0,1732.0100362518685,0,1060.8016706192882,0,3775.281500077276,0,1.072472761796817,0.8614736051047373,0.5458485380603657
Apartamento em Nova Russia,"Av. Carlos Cavalcanti, 2030 - Nova Russia",144657,50,2,1,1,Nova Russia,-25.081142648791225,-50.18317644772208,596.0681347022156,0,875.0158318631212,0,435.0515992038321,2,1689.0922248787376,0,1.436640969677213,2.868978620918096,1.0256243717490592
Apartamento em Boa Vista,"Av. Vicente Machado, 1150 - Boa Vista",66795,42,2,1,0,Boa Vista,-25.061973168587528,-50.159157162615855,507.17535514646386,0,560.665293004747,0,771.8943444261984,0,859.1166320539953,0,1.6469706675739142,1.146927957948975,1.513625750570213
Apartamento em Nova Russia,"Rua Balduino Taques, 921 - Nova Russia",198356,56,2,1,1,Nova Russia,-25.07769817833896,-50.18232910167392,418.88139396002674,2,1103.557669713959,0,684.0368786342262,0,1600.729219669305,0,2.9272226979814144,1.2754502080845693,0.8308700323746537
Apartamento em Uvaranas,"Rua do Rosario, 1383 - Uvaranas",129750,63,2,1,1,Uvaranas,-25.08666623823849,-50.128764733792494,314.678533288145,1,1567.64456858059,0,729.9650672925056,0,2738.3325325599662,0,2.9115065520045533,1.2048699871937727,0.5996481617489671
Apartamento em Boa Vista,"Rua Comendador Miró, 2110 - Boa Vista",157120,85,2,2,1,Boa Vista,-25.05942105940008,-50.15529548359967,623.8576939854906,0,817.2652657945587,0,880.7670987988517,0,537.9924846625152,0,1.3814870081632986,1.0196100595388067,1.0901971733703166
Apartamento em Uvaranas,"Rua Paula Xavier, 167 - Uvaranas",168365,47,1,1,0,Uvaranas,-25.093312089412404,-50.129815786425375,112.38635422438736,2,859.1184900084047,0,488.2128128742345,1,2625.0101232799225,0,5.708400422672609,2.2000649732766187,1.0426240453264926
Apartamento em Vila Estrela,"Rua Comendador Miró, 2145 - Vila Estrela",125766,31,2,1,0,Vila Estrela,-25.109150263695213,-50.15257735639727,445.09090729820656,1,1062.3786140147963,0,224.9825028762451,1,1769.7671115331154,0,2.3345563769474573,3.5770887390845307,0.8603048851234892
Apartamento em Neves,"Rua do Rosario, 2717 - Neves",47330,36,2,1,0,Neves,-25.04840392833052,-50.13408829097996,341.5444404019673,1,861.3618744848299,0,443.601000305192,3,2348.412693182441,0,2.764777695059717,3.339584547192837,1.0401910316402712
Apartamento em Oficinas,"Rua Comendador Miró, 42 - Oficinas",218111,60,2,1,1,Oficinas,-25.114887012709744,-50.14113661731572,677.2764192816635,0,1817.1393759982457,0,379.9169215474908,1,2801.849152526659,0,1.2865435965807006,2.583693979315217,0.5216104851423776
Apartamento em Ronda,"Av. Carlos Cavalcanti, 911 - Ronda",71186,50,3,1,1,Ronda,-25.10030169835459,-50.18318683952448,263.95698851387505,1,1730.608606642181,0,1504.2570760972858,0,2225.677434524611,0,3.2475774104056727,0.6233414923951738,0.546266414552843
Apartamento em Orfãs,"Av. Vicente Machado, 1994 - Orfãs",312416,78,2,2,1,Orfãs,-25.064992889713437,-50.16936554606363,546.0871249551888,0,926.625493885413,0,605.8932563651545,0,1614.1187285604396,0,1.5477788697141395,1.4166447844384928,0.9740650373052347
Apartamento em Estrela,"Rua Paula Xavier, 549 - Estrela",102421,64,2,1,1,Estrela,-25.107475063031863,-50.15603922309161,518.4025008145946,0,722.6842990760091,0,224.05387547259556,3,1552.0015790442746,0,1.6170697865593098,4.585906621365396,1.2155331044036473
Apartamento em Orfãs,"Rua Balduino Taques, 2124 - Orfãs",184149,87,2,2,1,Orfãs,-25.068611942079773,-50.17017656688084,293.6555369820742,1,1300.5356183823822,0,326.6982629383958,1,1241.7702196426642,0,3.040291971164467,2.843576449347707,0.714012544111516
Apartamento em Orfãs,"Rua Balduino Taques, 2019 - Orfãs",214207,50,3,1,1,Orfãs,-25.072346493123806,-50.16543072066045,275.76127755530024,4,1534.3776767873082,0,827.3564391969489,0,778.9202277084339,0,4.661264104981736,1.0783340231787868,0.6118536824154973
Apartamento em Olarias,"Rua Comendador Miró, 739 - Olarias",88696,47,1,1,0,Olarias,-25.097744488777156,-50.139008577984136,56.60324552476993,1,1220.5333311972245,0,788.904492468975,0,1762.9505155305815,0,6.885563700477906,1.1249802520656094,0.7572697912088127
Apartamento em Oficinas,"Rua Paula Xavier, 2522 - Oficinas",91046,73,2,2,1,Oficinas,-25.109996923140432,-50.14665038181165,446.3772917739356,1,1555.1399327756628,0,827.0544466331487,0,2054.6596527645975,0,2.3302371182983777,1.0786852958116677,0.6041785230346078
Apartamento em Jardim America,"Av. Vicente Machado, 2622 - Jardim America",166565,73,2,2,1,Jardim America,-25.113805512523207,-50.13662435491856,540.0093081607006,0,1731.0526328293483,0,512.971861383539,0,2974.7259540370756,0,1.5624772753287972,1.6313962564984625,0.5461339461634136
Apartamento em Chapada,"Rua Comendador Miró, 747 - Chapada",72957,45,1,1,0,Chapada,-25.04050904766119,-50.17041112847353,486.00642220981626,1,2140.9404186218135,0,1738.3006337178388,0,2118.715649170867,0,2.2064659397912805,0.5439806643473585,0.4462412260898055
Apartamento em Contorno,"Rua Paula Xavier, 2746 - Contorno",51791,40,1,1,0,Contorno,-25.1180339591271,-50.20373144077967,194.13808874572007,2,1771.4872115224803,0,520.7662501486881,0,5047.099000055246,0,4.399763710522004,1.6109123196702084,0.534334401989574
Apartamento em Santa Paula,"Rua Comendador Miró, 1616 - Santa Paula",113472,73,2,2,1,Santa Paula,-25.1277658577904,-50.181261570143846,303.99076227276765,2,2753.094121789719,0,1463.28193060725,0,4379.159692089533,0,3.4753041242186056,0.6396798814219995,0.3504966738961663
Apartamento em Chapada,"Rua Paula Xavier, 405 - Chapada",108717,56,2,1,1,Chapada,-25.036603119419635,-50.16831871959629,896.3207267347036,0,2504.425773154643,0,2063.457214814762,0,2343.800863637692,0,1.0036928603074982,0.46222314596853314,0.3839617969947892
Apartamento em Ronda,"Rua Paula Xavier, 1728 - Ronda",81229,37,2,1,0,Ronda,-25.100272340864997,-50.18474882493789,257.4114272463517,1,1695.88446812584,0,1632.7335118481574,0,2361.9098153427467,0,3.2978959925943654,0.5771227907593166,0.5568286923510097
Apartamento em Santo Antonio,"Rua Comendador Miró, 1750 - Santo Antonio",153748,65,2,1,1,Santo Antonio,-25.061420206293164,-50.119338050822336,640.7118496041423,0,1782.8993132261362,0,882.8797819508994,0,3802.7000105763755,0,1.3500526561502002,1.0174184252881049,0.5310958440399091
Apartamento em Nova Russia,"Rua Paula Xavier, 2715 - Nova Russia",105831,69,3,1,1,Nova Russia,-25.080834733706254,-50.17946738347178,316.5185430509172,1,656.0987510196591,0,517.6023806314477,0,1314.2240259526225,0,2.900853495441511,1.61916474314361,1.3225785635162348
Apartamento em Nova Russia,"Av. Carlos Cavalcanti, 2896 - Nova Russia",85550,47,1,1,0,Nova Russia,-25.07629662693152,-50.18535345531965,332.46727994047217,1,1410.551635943698,0,561.1819081227972,0,1924.4463146758067,0,2.8123136625218144,1.5124430776382893,0.66200980900283
Apartamento em Jardim Carvalho,"Av. Carlos Cavalcanti, 2013 - Jardim Carvalho",399925,69,2,1,1,Jardim Carvalho,-25.07493137332493,-50.15384088102245,308.8050461671116,1,1769.9888207160373,0,314.2236967024212,3,376.9898421377389,1,2.946153758070832,3.9141544966182877,0.5347625552205655
Apartamento em Vila Estrela,"Rua Balduino Taques, 1201 - Vila Estrela",399452,79,2,2,1,Vila Estrela,-25.11102367153779,-50.14427723863105,493.5880834434165,1,1815.2468133792304,0,912.5120837426141,0,2270.3344571473726,0,2.184669938451223,0.9876425339079759,0.5221259176699092
Apartamento em Boa Vista,"Av. Carlos Cavalcanti, 259 - Boa Vista",78104,30,1,1,0,Boa Vista,-25.0667627813967,-50.1554000978536,143.2135685470972,1,1205.3253929625432,0,404.9847702890402,1,1236.807017572182,0,4.61161271130461,2.4802577401049657,0.7660925048967429
Apartamento em Olarias,"Rua Paula Xavier, 2774 - Olarias",67356,65,2,1,1,Olarias,-25.100514891507935,-50.1433614020192,393.025144625381,1,1573.275672253918,0,1065.0071735092965,0,1481.5361956374375,0,2.528294116235872,0.8583638133212063,0.5976301553783966
Apartamento em Neves,"Av. Carlos Cavalcanti, 1751 - Neves",136519,41,1,1,0,Neves,-25.053653785500572,-50.13636555435188,455.6164759501829,1,259.2046172198821,1,403.16899196726854,1,2016.1773155211272,0,2.2998026395633033,2.4874038662244327,3.283928580149247
Apartamento em Jardim America,"Rua Balduino Taques, 1109 - Jardim America",135981,59,2,1,1,Jardim America,-25.108932339660115,-50.12868495385685,436.3451707561024,1,912.0968243703937,0,1444.6344208912303,0,2841.7553338352072,0,2.364470968556068,0.6474023797961302,0.9880477597803758
Apartamento em Santa Paula,"Rua Paula Xavier, 2616 - Santa Paula",91637,30,1,1,0,Santa Paula,-25.13254946376868,-50.18202112076872,705.6107054245969,0,2907.078540533721,0,1089.4094493090438,0,4887.129682822723,0,1.2412943289686678,0.8407533676320831,0.33254868022918743
Apartamento em Oficinas,"Av. Carlos Cavalcanti, 916 - Oficinas",156837,60,2,1,1,Oficinas,-25.11345531539627,-50.14661360823897,155.54381745760642,1,1617.1722161934715,0,701.3387343248455,0,2405.339002511666,0,4.413223219207389,1.2479117221789275,0.582352771940803
Apartamento em Estrela,"Rua Comendador Miró, 461 - Estrela",592642,141,3,3,2,Estrela,-25.1071142480728,-50.15584512768669,482.8941233890705,1,694.7509730670834,0,249.71484619142555,3,1511.805107247816,0,2.215577426284189,4.359472541387689,1.258255773051557
Apartamento em Neves,"Rua do Rosario, 91 - Neves",81115,35,2,1,0,Neves,-25.04515305717081,-50.13962622003805,340.00974645657976,2,1256.4116100742021,0,1078.7160602809806,0,1989.837392329775,0,3.272676930574946,0.8483807370552171,0.7372393398677082
Apartamento em Centro,"Rua Comendador Miró, 1375 - Centro",851717,152,6,3,2,Centro,-25.091199525971568,-50.16731982513988,321.87807425040904,1,409.1258258162666,1,368.9666802820321,1,346.40228846751165,1,2.8703530973416793,2.632347652926237,2.4641510001908253
Apartamento em Chapada,"Rua do Rosario, 269 - Chapada",106042,41,1,1,0,Chapada,-25.03593618412303,-50.16861735672998,969.1159887885875,0,2583.133866685451,0,2143.134971883876,0,2422.904168809508,0,0.9353522073251355,0.4458046495348246,0.3726985121451758
Apartamento em Oficinas,"Rua Paula Xavier, 2203 - Oficinas",361097,81,2,2,1,Oficinas,-25.11718726203796,-50.14678348780648,401.24972091836827,2,1252.4890672040758,0,423.9637160263363,1,2786.7727600514486,0,2.9950135795943043,2.4085291011825265,0.7393775108786967
Apartamento em Orfãs,"Rua do Rosario, 1630 - Orfãs",183070,74,2,2,1,Orfãs,-25.07394241257069,-50.17111877987735,458.995745359393,1,1442.843364629127,0,590.1957726107594,0,752.1628209640289,0,2.288922381434359,1.448864278344337,0.6481539363786178
Apartamento em Ronda,"Av. Vicente Machado, 1541 - Ronda",253931,77,2,2,1,Ronda,-25.09807431060212,-50.18468295129151,497.2470746281741,1,1581.0169087708264,0,1572.6458725186305,0,2251.9698329710254,0,2.1743489294151273,0.5978551804837349,0.5948780138869681
Apartamento em Neves,"Rua do Rosario, 1028 - Neves",119895,49,1,1,0,Neves,-25.04958919541169,-50.140983724813694,128.80406421365592,3,869.30988114701,0,904.3126789536662,0,1647.968871613634,0,5.870551735769019,0.9957058403781586,1.0316618239944833
Apartamento em Centro,"Rua Balduino Taques, 2166 - Centro",376250,55,3,1,1,Centro,-25.092482783677077,-50.16511933227446,491.16194139469104,1,502.92179923871856,0,163.34392448337732,2,262.2651461784396,3,2.1915838621829464,4.797315628077539,1.6585898888755617
Apartamento em Nova Russia,"Av. Carlos Cavalcanti, 183 - Nova Russia",102631,36,1,1,0,Nova Russia,-25.07622545873352,-50.17846769534536,223.90425326929113,2,1109.5944063610925,0,948.2548025171217,0,1249.2161160399635,0,4.08733210480138,0.9539665333263917,0.8267233997951181
Apartamento em Estrela,"Rua Balduino Taques, 952 - Estrela",278487,61,2,1,1,Estrela,-25.105024872877514,-50.15316035725024,168.8706456487519,1,700.0821664530808,0,488.5081332188701,1,1308.5025784944246,0,4.219260604247529,2.1992118605574023,1.2498716281018907
Apartamento em Ronda,"Rua Comendador Miró, 516 - Ronda",221436,63,3,1,1,Ronda,-25.09746494728866,-50.18157408446013,451.71337070081546,1,1376.8204713221894,0,1460.5442915782244,0,1937.5711656922858,0,2.3125353727239695,0.6408020620732723,0.6771303753019522
Apartamento em Jardim America,"Av. Vicente Machado, 1115 - Jardim America",126278,83,2,2,1,Jardim America,-25.11067675125059,-50.13304265597723,43.92636168460346,1,1248.8198924330713,0,1004.1018087656474,0,2988.191864197036,0,7.4479974918797325,0.905713578277686,0.7413888285678736
Apartamento em Uvaranas,"Rua do Rosario, 2967 - Uvaranas",265610,71,3,2,1,Uvaranas,-25.084303574626222,-50.13176394958365,220.49380812300788,3,1877.4531464798122,0,582.7181383672087,0,2512.4816328081342,0,4.620185085186397,1.4647333120394368,0.5057009829942937
Apartamento em Vila Estrela,"Rua Comendador Miró, 2228 - Vila Estrela",304751,79,3,2,1,Vila Estrela,-25.115772926133968,-50.147472750311245,230.19600163729424,1,1349.045305912926,0,449.60747740295176,1,2615.4693506810027,0,3.5285042672880578,2.3194803402698927,0.6901095472442671
Apartamento em Jardim Carvalho,"Rua do Rosario, 1612 - Jardim Carvalho",349615,67,3,1,1,Jardim Carvalho,-25.07716617873892,-50.16086615153555,442.6870669245408,2,1335.3532026733951,0,267.7087124183721,1,528.0467683198871,0,2.842682571499437,3.219543938524412,0.6966926315679411
Apartamento em Orfãs,"Rua Paula Xavier, 1335 - Orfãs",358271,69,2,1,1,Orfãs,-25.06631107355941,-50.168801425358815,499.2775024771776,1,1010.2646067618215,0,552.8575508551852,0,1460.1136485904185,0,2.168676023822675,1.5317277079664455,0.9006861913004528
Apartamento em Vila Estrela,"Rua Balduino Taques, 1247 - Vila Estrela",97332,103,3,2,2,Vila Estrela,-25.10228767153014,-50.150718105550006,340.63338260061687,1,832.6676106869623,0,782.4227417950266,0,1105.10885370632,0,2.769460371109431,1.1332436854084216,1.0721933393435241
Apartamento em Boa Vista,"Rua Balduino Taques, 1092 - Boa Vista",117738,53,2,1,1,Boa Vista,-25.056030200124383,-50.15948478033237,148.50891055867535,2,489.2853898748777,1,351.64868652176096,3,349.8595073240353,1,5.02400057910153,3.7141102804952335,2.196970631178093
Apartamento em Santa Paula,"Av. Carlos Cavalcanti, 391 - Santa Paula",152152,69,2,1,1,Santa Paula,-25.13040625111529,-50.179312130596216,371.11754516826204,2,2591.3272942597487,0,1111.3637703175257,0,4555.117635553397,0,3.1226125204970767,0.8255158561807387,0.3715638756136684
Apartamento em Ronda,"Rua do Rosario, 1150 - Ronda",200349,59,2,1,1,Ronda,-25.10062718790951,-50.188168805089006,458.0940935171588,1,1349.3089229540292,0,1331.6036464442204,0,2687.7869968000014,0,2.291812548486064,0.6985173602231133,0.6899840221515832
Apartamento em Santa Paula,"Rua Comendador Miró, 2194 - Santa Paula",118113,53,2,1,1,Santa Paula,-25.13232351604733,-50.17573475443013,620.1993665109622,0,2289.5208402998624,0,783.4686063088178,0,4619.20288826895,0,1.3885044148879835,1.1319021330911316,0.41849394369563625
Apartamento em Jardim Sabara,"Rua Balduino Taques, 2045 - Jardim Sabara",105658,42,1,1,0,Jardim Sabara,-25.044668259271088,-50.173348643026266,451.8392480186985,2,1853.8163610709253,0,1302.316657723751,0,2042.4097579153913,0,2.812121924256674,0.7131056986966169,0.5118188279741297
Apartamento em Jardim America,"Rua do Rosario, 2936 - Jardim America",183714,62,2,1,1,Jardim America,-25.108872447556728,-50.13321849776851,198.41079813268783,1,1084.2260002126802,0,1159.6893968367879,0,2850.0732637926417,0,3.851085169362242,0.7938464851026807,0.8444334103628917
Apartamento em Nova Russia,"Rua do Rosario, 111 - Nova Russia",294855,79,2,2,1,Nova Russia,-25.082404972173,-50.18616307854254,710.4180051484518,0,1066.149170664005,0,111.02572996920657,4,2007.4236466377274,0,1.2339311239967092,6.73875863453202,0.8575232270075709
Apartamento em Jardim America,"Av. Carlos Cavalcanti, 1524 - Jardim America",134650,69,2,1,1,Jardim America,-25.111941828325676,-50.13789252801949,552.0909896476672,0,1640.3892243555142,0,664.2045579132179,0,2734.6117468279276,0,1.5335283202430265,1.3085501645405768,0.5745841137176146
Apartamento em Santa Paula,"Rua Comendador Miró, 1282 - Santa Paula",116528,67,2,1,1,Santa Paula,-25.125733949233734,-50.181047717860274,311.5055284809918,2,2728.311085881043,0,1654.260726718603,0,4171.0153224980195,0,3.4301010090711133,0.5700406927940123,0.35356789604651695
Apartamento em Neves,"Rua Comendador Miró, 352 - Neves",83468,40,2,1,0,Neves,-25.047426771143293,-50.14333475718151,268.20884669782714,2,1203.730759685366,0,1219.04219818772,0,1539.0653080835823,0,3.715850010036984,0.758125859334854,0.7670295362528178
Apartamento em Nova Russia,"Av. Vicente Machado, 2016 - Nova Russia",81721,30,1,1,0,Nova Russia,-25.079154275028703,-50.178500709017946,107.30956294011177,1,793.3093319124617,0,661.6573109859312,0,1205.541555627489,0,5.323704154394861,1.3129264113614887,1.119433061176163
Apartamento em Ronda,"Av. Carlos Cavalcanti, 2535 - Ronda",56060,51,3,1,1,Ronda,-25.096178494572843,-50.18529476937313,549.7968115471334,0,1444.3094282709371,0,1455.0937077935807,0,2239.1925885800574,0,1.5389426082578805,0.6430480651991278,0.6475386225671335
Apartamento em Santa Paula,"Rua do Rosario, 962 - Santa Paula",123165,48,1,1,0,Santa Paula,-25.124380905268147,-50.17858102584502,301.68273589770547,2,2489.066816325378,0,1709.8435634786292,0,3920.2219792890783,0,3.4895269590442766,0.5525339428110235,0.3862395492053327
