titulo,endereco,preco,area,quartos,banheiros,vagas,bairro,latitude,longitude,dist_escola,qtd_escola_500m,dist_hospital,qtd_hospital_500m,dist_parque,qtd_parque_500m,dist_farmacia,qtd_farmacia_500m,score_educacao,score_lazer,score_saude,preco_m2,log_preco,log_area,bairro_Centro,bairro_Chapada,bairro_Contorno,bairro_Estrela,bairro_Jardim America,bairro_Jardim Carvalho,bairro_Jardim Sabara,bairro_Neves,bairro_Nova Russia,bairro_Oficinas,bairro_Olarias,bairro_Orfãs,bairro_Ronda,bairro_Santa Paula,bairro_Santo Antonio,bairro_Uvaranas,bairro_Vila Estrela
Apartamento em Santo Antonio,"Rua do Rosario, 442 - Santo Antonio",47319,82,2,2,1,Santo Antonio,-25.060580638855665,-50.12012700694299,711.6625315096629,0,1677.4852990921402,0,1002.4761827574372,0,3707.1718661593177,0,1.232039131016725,0.9070490733857572,0.562592557311588,577.060975609756,10.764688318092324,4.418840607796598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Apartamento em Jardim Carvalho,"Rua Paula Xavier, 1589 - Jardim Carvalho",294413,49,1,1,0,Jardim Carvalho,-25.07389910155744,-50.16057896089979,399.3257421699107,2,1699.7604268995117,0,496.76444268030207,1,662.8287479370928,0,3.002700673220488,2.1757030554779866,0.5556295077132698,6008.428571428572,12.592742219054012,3.912023005428146,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Santo Antonio,"Rua do Rosario, 841 - Santo Antonio",118528,90,3,2,1,Santo Antonio,-25.057483124154352,-50.12305424045361,1058.8073918140656,0,1312.9604425875034,0,1064.383811757598,0,3368.2625825498126,0,0.8629561798311804,0.8588233449334322,0.707733896759867,1316.9777777777779,11.68291293535526,4.51085950651685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Apartamento em Jardim America,"Rua Paula Xavier, 1742 - Jardim America",80224,42,2,1,0,Jardim America,-25.114167329663506,-50.13869348375516,730.3880812605325,0,1883.7290768423388,0,407.0150366316326,1,2875.3289143326674,0,1.2042562057032369,2.472328092364924,0.5041010950909589,1910.095238095238,11.292590465978058,3.7612001156935624,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Estrela,"Rua do Rosario, 2665 - Estrela",74036,60,2,1,1,Estrela,-25.10295932329809,-50.15192726121006,260.1165403196504,1,724.2596034096031,0,747.7299648079997,0,1122.801799223619,0,3.276878837923883,1.1796209188222897,1.2132100079434145,1233.9333333333334,11.212320247227957,4.110873864173311,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Nova Russia,"Rua Balduino Taques, 461 - Nova Russia",155294,67,3,1,1,Nova Russia,-25.07743375067966,-50.181889682850645,380.8197039134072,2,1105.3727008011838,0,736.9055199946773,0,1560.3476732563397,0,3.079781655911701,1.1948780072646192,0.8296189214633141,2317.820895522388,11.953081812868323,4.219507705176107,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento em Ronda,"Av. Carlos Cavalcanti, 776 - Ronda",46945,34,2,1,0,Ronda,-25.10094325425924,-50.188307946091626,455.9716615676082,1,1331.1664377825607,0,1335.3829430591018,0,2715.5334023917258,0,2.298652825542254,0.6966781964600962,0.6987307510853825,1380.735294117647,10.756753283988832,3.5553480614894135,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Apartamento em Boa Vista,"Rua Comendador Miró, 2184 - Boa Vista",208836,73,3,2,1,Boa Vista,-25.060796902412225,-50.15226245668799,592.143091166162,0,1143.1670750650744,0,715.2579827751329,0,795.2288681446188,0,1.4447879531891927,1.2266055912706386,0.8043971080457181,2860.7671232876714,12.249309322357146,4.304065093204169,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Santo Antonio,"Rua Balduino Taques, 2264 - Santo Antonio",93230,75,2,2,1,Santo Antonio,-25.057853060512752,-50.122615818448814,1011.7899843540574,0,1362.514407481288,0,1124.290449265217,0,3416.2387809433358,0,0.8994504484414774,0.816799641457769,0.6837539479164375,1243.0666666666666,11.442835563394322,4.330733340286331,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Apartamento em Uvaranas,"Av. Vicente Machado, 626 - Uvaranas",189752,75,2,2,1,Uvaranas,-25.086895279615035,-50.13139239381708,490.9701119196391,1,1588.9497853030296,0,619.8702462240004,0,2573.819270102824,0,2.1921329519554136,1.389139230639673,0.5920839143364947,2530.0266666666666,12.153478505409575,4.330733340286331,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Apartamento em Jardim America,"Rua do Rosario, 1376 - Jardim America",73314,30,1,1,0,Jardim America,-25.10745818417814,-50.13825055238761,664.2056321177454,0,1330.9890425268102,0,1153.9245206496587,0,2356.856844819202,0,1.3085483251789545,0.7974961678569773,0.6988173705608682,2443.8,11.20252050541118,3.4339872044851463,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Oficinas,"Rua Paula Xavier, 410 - Oficinas",304670,91,3,2,1,Oficinas,-25.11411710995964,-50.14724253704932,95.21825694348654,1,1522.945089429232,0,604.6262132276324,0,2450.1316339789987,0,5.622471717844959,1.4191921634867504,0.6161637916854517,3348.021978021978,12.626987784861777,4.5217885770490405,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Apartamento em Oficinas,"Rua Comendador Miró, 1740 - Oficinas",153768,59,2,1,1,Oficinas,-25.113453419081,-50.14848520173873,52.52770939352573,1,1540.373192406273,0,545.5248965744316,0,2338.4761537503014,0,7.056185784052996,1.5491269280342868,0.6096173752590374,2606.237288135593,11.943206755269498,4.0943445622221,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Apartamento em Orfãs,"Av. Carlos Cavalcanti, 733 - Orfãs",99715,30,1,1,0,Orfãs,-25.07086719799112,-50.169357240160416,455.25468847376834,1,1483.9377511160972,0,453.28249577113183,1,977.821264836204,0,2.3009753375495228,2.307394970278718,0.6313379419711195,3323.8333333333335,11.510081424518493,3.4339872044851463,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Boa Vista,"Av. Carlos Cavalcanti, 2134 - Boa Vista",157320,41,1,1,0,Boa Vista,-25.05653505897013,-50.15608944757459,336.6979514856651,1,770.7158012825322,0,685.4307759646414,0,208.16363854183447,1,2.789912275974635,1.2731866774278502,1.1484803635434626,3837.0731707317073,11.96604358299643,3.7376696182833684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Vila Estrela,"Rua Balduino Taques, 2657 - Vila Estrela",495239,86,3,2,1,Vila Estrela,-25.116769055627184,-50.15920686391024,389.6236646379109,2,1193.2744150203005,0,498.0637512684927,1,2606.9464285536583,0,3.042384942197444,2.1720625483136216,0.7732311011381935,5758.593023255814,13.112797772534627,4.465908118654584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento em Ronda,"Av. Vicente Machado, 481 - Ronda",213871,61,2,1,1,Ronda,-25.09097998363427,-50.18162701293939,292.1676831097284,2,765.3923038235095,0,808.7611019009216,0,1775.3829999955842,0,3.54992964252029,1.1003992115290009,1.1555452892078677,3506.0819672131147,12.273132984211255,4.127134385045092,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Apartamento em Oficinas,"Rua do Rosario, 1100 - Oficinas",166518,51,2,1,1,Oficinas,-25.11521541162509,-50.14263572404914,574.079833925482,0,1686.1455161782294,0,452.30718538792905,1,2756.7665141493408,0,1.4835038072219613,2.3105866200122325,0.5598647987761237,3265.0588235294117,12.022864696006229,3.9512437185814275,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Apartamento em Ronda,"Rua Balduino Taques, 1138 - Ronda",97286,31,2,1,0,Ronda,-25.10144628414099,-50.1809671383915,319.366595433993,2,1620.220718738292,0,1248.3399454085877,0,2106.715980443369,0,3.3845485331637413,0.7416527289021092,0.5813207509402962,3138.2580645161293,11.485420651848038,3.4657359027997265,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Apartamento em Ronda,"Rua Comendador Miró, 2942 - Ronda",117651,39,1,1,0,Ronda,-25.09926110371482,-50.186714614973,446.132781567579,1,1520.2684399434183,0,1408.7926149375696,0,2491.804912518973,0,2.3310565374407197,0.6627816110044903,0.6171816813483827,3016.6923076923076,11.675486393586027,3.6888794541139363,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Apartamento em Jardim America,"Rua Balduino Taques, 910 - Jardim America",199604,57,2,1,1,Jardim America,-25.11186358785346,-50.12501157154628,732.2326523451919,0,1227.029219501852,0,1570.9197616778094,0,2713.3369861627184,0,1.2015870768613173,0.5984727830353007,0.7535629097717877,3501.8245614035086,12.204095692645952,4.060443010546419,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Boa Vista,"Av. Vicente Machado, 843 - Boa Vista",165841,55,2,1,1,Boa Vista,-25.05925226272241,-50.16031269419265,190.93762448956764,1,314.2968361928156,1,458.0002286713978,2,646.6522505959045,0,3.93716286868857,2.792113960922573,2.9137283045400704,3015.2909090909093,12.018790806853634,4.02535169073515,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Chapada,"Rua Comendador Miró, 2452 - Chapada",46120,42,1,1,0,Chapada,-25.037420543110105,-50.163366762469884,976.0406969966438,0,2363.3544165086782,0,1888.754156196234,0,2045.0125330677968,0,0.9293328800584564,0.5028273589696163,0.4059505174319592,1098.095238095238,10.739023656715148,3.7612001156935624,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Contorno,"Rua Balduino Taques, 768 - Contorno",173160,57,2,1,1,Contorno,-25.11890336634593,-50.20306855836868,272.5136519725152,2,1860.3582871580288,0,638.0347792702624,0,5054.52355995579,0,3.6844653738322095,1.3549496962578886,0.5101108335914045,3037.8947368421054,12.061977076545016,4.060443010546419,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Jardim Sabara,"Rua do Rosario, 1962 - Jardim Sabara",210132,61,2,1,1,Jardim Sabara,-25.043288022770188,-50.17316364973932,458.8655946990208,1,1975.128328574496,0,1454.0163308857916,0,2114.99043486423,0,2.289338992210737,0.6434938810649425,0.4818979078209334,3444.7868852459014,12.255495942562023,4.127134385045092,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Apartamento em Contorno,"Rua Comendador Miró, 987 - Contorno",72518,42,1,1,0,Contorno,-25.123591531794865,-50.19990725632808,828.811940556904,0,2379.589986540819,0,1248.811946693303,0,5169.864488082275,0,1.0766442121754085,0.7413931960282252,0.4032924819941952,1726.6190476190477,11.191603875474211,3.7612001156935624,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Estrela,"Rua Balduino Taques, 692 - Estrela",118896,33,1,1,0,Estrela,-25.103523331061915,-50.15117649990838,196.69424598848224,1,812.9829067630448,0,725.4212350903057,0,1209.2242845661012,0,3.870473184164213,1.211502633428851,1.0953107583859063,3602.909090909091,11.686012851073762,3.5263605246161616,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Estrela,"Av. Carlos Cavalcanti, 590 - Estrela",393181,76,2,2,1,Estrela,-25.11243786944991,-50.15451887438327,234.24261764548268,1,1291.944194718002,0,366.14121717639046,3,2108.235521886816,0,3.4918387040058985,3.645272640890699,0.7184196060407384,5173.434210526316,12.882027887977385,4.343805421853684,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Centro,"Av. Carlos Cavalcanti, 1378 - Centro",321505,47,1,1,0,Centro,-25.089714140679902,-50.16630377454331,504.9712002783067,0,432.3443007069399,2,482.0725976715402,1,241.44265493551967,2,1.6529712481188643,2.217998758231002,2.878483527807145,6840.531914893617,12.680771485005108,3.8712010109078907,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Centro,"Rua Comendador Miró, 49 - Centro",1503839,219,4,4,3,Centro,-25.09819071305293,-50.17430874749656,168.6463258539905,1,1100.0821703191884,0,1025.8574116033349,0,1354.9064283157124,0,4.222366188411975,0.8882119437983703,0.8332762745187922,6866.844748858448,14.223532394854129,5.393627546352361,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Chapada,"Rua do Rosario, 14 - Chapada",98144,68,2,1,1,Chapada,-25.03763598744501,-50.17412380777129,942.8186585595244,0,2578.172995254876,0,2088.103156215669,0,2607.1555877880937,0,0.9589394970946616,0.4570168445483634,0.3733888743452259,1443.2941176470588,11.494201255971948,4.23410650459726,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Santa Paula,"Av. Carlos Cavalcanti, 458 - Santa Paula",85030,34,1,1,0,Santa Paula,-25.125187581416185,-50.17996078195451,266.89605958845823,2,2621.328788405426,0,1667.5980384512734,0,4064.718316448661,0,3.725567565706988,0.5657394827594263,0.3674675416879538,2500.8823529411766,11.350771174865782,3.5553480614894135,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Apartamento em Oficinas,"Rua do Rosario, 2795 - Oficinas",339395,85,2,2,1,Oficinas,-25.11861456782163,-50.14561045569909,292.33706411496314,1,1205.6574288223972,0,513.950192578148,0,2976.080619560588,0,3.0488287787844044,1.6287966224112111,0.765897683362414,3992.8823529411766,12.734922846208983,4.454347296253507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Apartamento em Contorno,"Rua do Rosario, 2070 - Contorno",155470,77,2,2,1,Contorno,-25.119531852986373,-50.2017155273356,423.2758271826225,2,1923.2809173613905,0,772.9873245980297,0,4994.375477280409,0,2.911038018675763,1.1454920040911862,0.4942467412306365,2019.090909090909,11.954214498032188,4.356708826689592,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Estrela,"Rua Balduino Taques, 419 - Estrela",76995,42,1,1,0,Estrela,-25.099633079180403,-50.153850294698174,474.9662870034574,1,554.8068093006192,0,375.7320675760319,2,710.0568043293727,0,2.23923240823681,3.1020235299571834,1.5271679918357477,1833.2142857142858,11.251508751434526,3.7612001156935624,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Contorno,"Rua Paula Xavier, 1863 - Contorno",143510,55,2,1,1,Contorno,-25.11736525327666,-50.20095085956459,464.3771214141533,2,1682.9330600590886,0,662.024696230873,0,4781.194294261841,0,2.7718648790977065,1.3122934269009925,0.5608735529122214,2609.2727272727275,11.87416696629623,4.02535169073515,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Santa Paula,"Rua do Rosario, 1064 - Santa Paula",132945,69,2,1,1,Santa Paula,-25.133428718323696,-50.184546081753176,939.4612748118956,0,3177.3293597954016,0,1233.8405934662376,0,5090.337890296195,0,0.9620368014007672,0.7497147746878137,0.3051264887403408,1926.7391304347825,11.797698309719875,4.248495242049359,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Apartamento em Santa Paula,"Av. Carlos Cavalcanti, 65 - Santa Paula",204730,70,2,2,1,Santa Paula,-25.127549493402327,-50.18048430355952,222.24841511084617,2,2673.70375834337,0,1447.7717032230948,0,4321.222230971084,0,4.103196022410296,0.6460901164671704,0.3605287684353367,2924.714285714286,12.229452201316697,4.2626798770413155,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Apartamento em Chapada,"Rua Paula Xavier, 2131 - Chapada",156096,65,2,1,1,Chapada,-25.044065052239787,-50.171337660979006,257.56135292103687,1,1812.1060254390468,0,1367.9069034701686,0,1916.3671487186025,0,3.296722833244336,0.6812421125862785,0.5229835514850102,2401.476923076923,11.958232887869135,4.189654742026425,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Santa Paula,"Rua Comendador Miró, 2137 - Santa Paula",216491,101,4,2,2,Santa Paula,-25.132697082645496,-50.18199790000834,718.2125301824295,0,2908.718939851913,0,1076.5878622039063,0,4900.8397498703625,0,1.2221763455236243,0.8499152780030098,0.3323673696318138,2143.4752475247524,12.285308874240803,4.624972813284271,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Apartamento em Centro,"Av. Vicente Machado, 1473 - Centro",786485,208,4,4,5,Centro,-25.09440696192295,-50.16859897394273,226.82415462538415,1,640.0143500621894,0,339.7578851660407,1,645.8551121257251,0,3.5597493662799518,2.7739785544093816,1.351325146486635,3781.1778846153848,13.575330200940604,5.342334251964811,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Santa Paula,"Rua do Rosario, 2860 - Santa Paula",91004,36,2,1,0,Santa Paula,-25.134170541705004,-50.180305465637296,801.0214784898071,0,2790.037792890688,0,840.3379083904621,0,4978.271423139679,0,1.1098514562339732,1.0634475023044203,0.3460162363481673,2527.8888888888887,11.418669729044508,3.6109179126442243,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Apartamento em Vila Estrela,"Rua Comendador Miró, 375 - Vila Estrela",662899,94,3,2,1,Vila Estrela,-25.10785174553993,-50.14730542764112,511.2500049846692,0,1366.53122470719,0,769.5848669498914,0,1812.7633621763823,0,1.6359918066995862,1.149974014045973,0.6818811513540475,7052.117021276596,13.404379428229483,4.553876891600541,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento em Orfãs,"Av. Carlos Cavalcanti, 2626 - Orfãs",417707,96,3,2,1,Orfãs,-25.07537302322381,-50.16612327816322,185.81886833764145,2,1569.2838236380962,0,833.1239574785143,0,436.3973093895416,1,4.498719331638691,1.0716689802951775,0.5990593006649789,4351.114583333333,12.942537902803656,4.574710978503383,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Nova Russia,"Rua Comendador Miró, 2790 - Nova Russia",124666,45,1,1,0,Nova Russia,-25.08829792565759,-50.18214974678951,150.22965086398588,1,635.941331498776,0,628.5546045703358,0,1840.8303786263525,0,4.49632895840772,1.372580714920811,1.3588039660219344,2770.3555555555554,11.733401461521776,3.828641396489095,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento em Olarias,"Av. Carlos Cavalcanti, 2168 - Olarias",177150,54,2,1,1,Olarias,-25.104037937317063,-50.14225578623304,729.7259657716442,0,1547.282637728474,0,1386.4331485326309,0,1803.0639477666532,0,1.205217193691174,0.6727514123236384,0.6070603654142518,3280.5555555555557,12.084757755211358,4.007333185232471,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Apartamento em Estrela,"Rua Comendador Miró, 1438 - Estrela",142319,34,1,1,0,Estrela,-25.104347764551548,-50.15683179300702,546.0429399544482,0,378.5401644605427,3,236.3022053651074,1,1207.970370035371,0,1.5478847273998677,3.47351603422983,3.5896887539780447,4185.85294117647,11.865833322339716,3.5553480614894135,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Neves,"Av. Carlos Cavalcanti, 1141 - Neves",128591,45,1,1,0,Neves,-25.048751971416475,-50.1397021133553,97.7187795777812,3,884.7280064374643,0,827.1405673608689,0,1801.70756292874,0,6.557688511609525,1.0785850983163507,1.0155088445364588,2857.5777777777776,11.7643998804525,3.828641396489095,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Apartamento em Contorno,"Rua do Rosario, 2140 - Contorno",248472,65,3,1,1,Contorno,-25.115553500542696,-50.19432038815441,1101.7108687095545,0,1645.5825197594547,0,1226.7909298243455,0,4143.583708230566,0,0.8321469215584613,0.7536982485495213,0.5728746642913234,3822.646153846154,12.423089466704305,4.189654742026425,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Neves,"Rua Balduino Taques, 1785 - Neves",169588,63,2,1,1,Neves,-25.04924184185358,-50.14700121100527,546.1098052042686,0,1338.0793717513018,0,1495.674212073381,0,1118.9335289229714,0,1.547724538376025,0.6266943417607932,0.6953719103711181,2691.873015873016,12.041133141745972,4.1588830833596715,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Apartamento em Santo Antonio,"Rua Paula Xavier, 1191 - Santo Antonio",149709,88,2,2,1,Santo Antonio,-25.057891407883904,-50.11262868634172,1331.8606763217222,0,2361.933604628652,0,1212.141525806038,0,4400.959344746956,0,0.698391971046289,0.7621129126187117,0.4061847964217687,1701.2386363636363,11.916455368443883,4.48863636973214,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Apartamento em Nova Russia,"Av. Carlos Cavalcanti, 2817 - Nova Russia",249678,61,2,1,1,Nova Russia,-25.082726051640027,-50.17575142823613,355.47051928293746,2,371.2745646977057,1,284.2408237536687,2,1004.5095880026146,0,3.195531780134384,3.6025344996685877,2.6219053072415224,4093.0819672131147,12.427931371810079,4.127134385045092,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento em Jardim Carvalho,"Av. Vicente Machado, 2152 - Jardim Carvalho",524377,71,2,2,1,Jardim Carvalho,-25.073311889129748,-50.15390605013772,411.1004664098045,1,1886.032519319468,0,388.7438584504585,3,538.8424144681021,0,2.456562487654222,3.5460615160883195,0.5035164279901414,7385.591549295775,13.169968077283785,4.276666119016055,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Contorno,"Rua Comendador Miró, 676 - Contorno",102427,55,2,1,1,Contorno,-25.123411662686586,-50.19440752801145,1270.7261733236571,0,2458.977308341847,0,1595.7025671990802,0,4783.690780029187,0,0.7295403118883024,0.5897260636054679,0.3907811127281839,1862.3090909090909,11.536915391710325,4.02535169073515,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Contorno,"Rua Balduino Taques, 1217 - Contorno",136701,48,1,1,0,Contorno,-25.12300909996581,-50.19732640221135,992.2779950384036,0,2346.775487299802,0,1353.617454799008,0,4943.884850660341,0,0.91551784851698,0.6879389049014071,0.4087011682071305,2847.9375,11.825558653182924,3.8918202981106265,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Centro,"Av. Vicente Machado, 1169 - Centro",586471,101,3,2,2,Centro,-25.09405812820672,-50.17125009228696,189.38167349752385,2,576.6394109149368,0,602.9644608301638,0,837.6139244413843,0,4.455643848878898,1.4225470215365552,1.47789204097323,5806.6435643564355,13.281880205100572,4.624972813284271,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Nova Russia,"Rua Paula Xavier, 30 - Nova Russia",107185,63,3,1,1,Nova Russia,-25.08096904258007,-50.1796126960159,336.14078649437414,1,650.2681982220145,0,511.44956607716455,0,1330.7573749651492,0,2.79283761337212,1.6354578619061455,1.3328567069346668,1701.3492063492063,11.58232092207538,4.1588830833596715,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento em Vila Estrela,"Rua Balduino Taques, 214 - Vila Estrela",604348,96,3,2,1,Vila Estrela,-25.107618574563936,-50.15246426340117,278.7519166478805,1,940.1357937910258,0,291.6982672519809,1,1605.2130339567743,0,3.14025066552913,3.052985508502892,0.961412928936191,6295.291666666667,13.311907124615928,4.574710978503383,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento em Boa Vista,"Rua Paula Xavier, 2066 - Boa Vista",126618,37,2,1,0,Boa Vista,-25.057740277538763,-50.15775202267482,342.4044380449666,2,575.0658184073076,0,581.4176683738438,0,368.7019869803979,1,3.2603751545059287,1.4675287219752182,1.4813370381562412,3422.108108108108,11.74893785642043,3.6375861597263857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Olarias,"Rua Balduino Taques, 2931 - Olarias",109225,38,2,1,0,Olarias,-25.097732539747863,-50.13705107029204,191.2612785249668,1,1032.5208680093551,0,816.5610374578649,0,1953.32374194613,0,3.933343440172672,1.0910348128844292,0.882985937166625,2874.342105263158,11.601174409190865,3.6635616461296463,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Apartamento em Boa Vista,"Rua Comendador Miró, 815 - Boa Vista",72393,45,2,1,0,Boa Vista,-25.06098537973001,-50.16028275171715,359.38415647633377,1,403.1596124837945,1,619.7406057453859,0,805.5721857000375,0,2.676827358763117,1.389389443943306,2.487440913756184,1608.7333333333333,11.18987870201148,3.828641396489095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Vila Estrela,"Rua Balduino Taques, 1201 - Vila Estrela",258257,72,2,2,1,Vila Estrela,-25.108460924860136,-50.1499823377624,386.80577605389175,1,1186.6011095962283,0,492.3681631937331,1,1764.56324317238,0,2.554207343442234,2.188139339914106,0.7772416738501245,3586.902777777778,12.461714364236839,4.290459441148391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento em Ronda,"Rua Paula Xavier, 1028 - Ronda",163007,70,3,2,1,Ronda,-25.09971298224335,-50.18414085923464,311.87364416253854,1,1712.5240520487357,0,1620.4994576482104,0,2278.87909181094,0,2.927929084982597,0.581226570897571,0.5517168165959939,2328.6714285714284,12.001554558339128,4.2626798770413155,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Apartamento em Jardim America,"Rua Balduino Taques, 1080 - Jardim America",74021,33,1,1,0,Jardim America,-25.11120856154136,-50.13378396518314,136.70740201912227,1,1336.2353380258912,0,911.8699981956088,0,2969.958268598922,0,4.724624965125575,0.9882692458351612,0.6962647231438424,2243.060606060606,11.21211762529952,3.5263605246161616,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Contorno,"Av. Vicente Machado, 2319 - Contorno",143306,42,1,1,0,Contorno,-25.12535790363843,-50.20073664622807,931.1898610043862,0,2571.9276085608167,0,1322.1885307912105,0,5369.225464963176,0,0.9697535224269882,0.7031416569248151,0.3742616367284857,3412.0476190476193,11.872744461192646,3.7612001156935624,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Vila Estrela,"Rua Paula Xavier, 2378 - Vila Estrela",525575,107,3,2,2,Vila Estrela,-25.109022363699747,-50.15672855923871,587.3153946657749,0,862.2369552617545,0,193.5604784894469,4,1726.077404164908,0,1.454936129411558,5.406453093228448,1.0392450576043122,4911.915887850468,13.172250083009535,4.68213122712422,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento em Jardim Carvalho,"Av. Vicente Machado, 1034 - Jardim Carvalho",736618,139,3,3,2,Jardim Carvalho,-25.07463152998921,-50.156537672256405,158.33096915920945,1,1697.2921530897986,0,402.8848912011883,1,371.61770008394006,1,4.371003167969768,2.4885266340203724,0.556392569945214,5299.410071942446,13.509826076849958,4.941642422609304,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Jardim Carvalho,"Av. Vicente Machado, 1243 - Jardim Carvalho",360265,63,2,1,1,Jardim Carvalho,-25.07584616365665,-50.156093889577086,60.160332877984914,1,1584.8848952589776,0,318.2572965298761,3,230.20076585715165,1,6.743743266704065,3.890872815122712,0.5935123537601028,5718.492063492064,12.794597926477179,4.1588830833596715,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Contorno,"Rua do Rosario, 2583 - Contorno",241842,57,3,1,1,Contorno,-25.118335030406755,-50.20051995869153,516.3259470001436,0,1792.4656787239428,0,761.3295113266654,0,4816.466557700182,0,1.6225180926867049,1.1609958637777855,0.5284111681614658,4242.8421052631575,12.3960440342722,4.060443010546419,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
